12.956894,77.701093,6,8,35
12.956894,77.701093,6,9,44
12.956894,77.701093,6,9,44
12.957629,77.745800,0,1,10
12.957629,77.745800,0,11,42
12.957629,77.745800,0,11,42
12.957629,77.745800,0,13,26
12.957629,77.745800,0,14,20
12.957629,77.745800,0,18,59
12.957629,77.745800,0,21,33
12.957629,77.745800,0,4,19
12.957629,77.745800,0,6,26
12.957629,77.745800,0,8,32
12.957629,77.745800,0,8,35
12.957629,77.745800,0,9,48
12.957629,77.745800,1,18,62
12.957629,77.745800,1,21,45
12.957629,77.745800,1,6,31
12.957629,77.745800,1,8,40
12.957629,77.745800,1,9,57
12.957629,77.745800,2,1,18
12.957629,77.745800,2,14,40
12.957629,77.745800,2,15,43
12.957629,77.745800,2,16,59
12.957629,77.745800,2,17,69
12.957629,77.745800,2,18,73
12.957629,77.745800,2,19,74
12.957629,77.745800,2,21,51
12.957629,77.745800,2,22,43
12.957629,77.745800,2,6,49
12.957629,77.745800,2,7,53
12.957629,77.745800,2,8,54
12.957629,77.745800,2,9,67
12.957629,77.745800,3,0,46
12.957629,77.745800,3,0,47
12.957629,77.745800,3,12,68
12.957629,77.745800,3,13,58
12.957629,77.745800,3,14,54
12.957629,77.745800,3,14,59
12.957629,77.745800,3,17,75
12.957629,77.745800,3,19,83
12.957629,77.745800,3,22,50
12.957629,77.745800,3,22,54
12.957629,77.745800,3,22,54
12.957629,77.745800,4,10,94
12.957629,77.745800,4,14,60
12.957629,77.745800,4,16,74
12.957629,77.745800,4,21,74
12.957629,77.745800,4,22,60
12.957629,77.745800,4,22,62
12.957629,77.745800,4,6,63
12.957629,77.745800,4,6,64
12.957629,77.745800,4,6,65
12.957629,77.745800,4,7,73
12.957629,77.745800,5,0,30
12.957629,77.745800,5,0,43
12.957629,77.745800,5,1,16
12.957629,77.745800,5,1,12
12.957629,77.745800,5,10,70
12.957629,77.745800,5,12,50
12.957629,77.745800,5,14,46
12.957629,77.745800,5,15,42
12.957629,77.745800,5,2,11
12.957629,77.745800,5,20,64
12.957629,77.745800,5,20,67
12.957629,77.745800,5,5,18
12.957629,77.745800,5,6,48
12.957629,77.745800,5,8,55
12.957629,77.745800,6,0,18
12.957629,77.745800,6,1,16
12.957629,77.745800,6,1,13
12.957629,77.745800,6,10,51
12.957629,77.745800,6,10,57
12.957629,77.745800,6,11,43
12.957629,77.745800,6,12,33
12.957629,77.745800,6,14,26
12.957629,77.745800,6,15,26
12.957629,77.745800,6,21,31
12.957629,77.745800,6,3,13
12.957629,77.745800,6,9,48
12.959850,77.648199,0,0,15
12.959850,77.648199,0,0,17
12.959850,77.648199,0,0,23
12.959850,77.648199,0,14,50
12.959850,77.648199,0,14,24
12.959850,77.648199,0,16,37
12.959850,77.648199,0,18,53
12.959850,77.648199,0,21,32
12.959850,77.648199,0,6,40
12.959850,77.648199,0,8,31
12.959850,77.648199,0,9,48
12.959850,77.648199,1,10,63
12.959850,77.648199,1,11,59
12.959850,77.648199,1,14,39
12.959850,77.648199,1,16,46
12.959850,77.648199,1,16,47
12.959850,77.648199,1,16,49
12.959850,77.648199,1,19,62
12.959850,77.648199,1,2,16
12.959850,77.648199,1,21,42
12.959850,77.648199,1,3,13
12.959850,77.648199,1,4,15
12.959850,77.648199,1,5,21
12.959850,77.648199,1,6,33
12.959850,77.648199,2,1,19
12.959850,77.648199,2,11,66
12.959850,77.648199,2,13,42
12.959850,77.648199,2,18,71
12.959850,77.648199,2,20,61
12.959850,77.648199,2,22,45
12.959850,77.648199,2,3,17
12.959850,77.648199,2,3,13
12.959850,77.648199,2,5,36
12.959850,77.648199,2,6,49
12.959850,77.648199,3,10,82
12.959850,77.648199,3,13,55
12.959850,77.648199,3,15,54
12.959850,77.648199,3,16,64
12.959850,77.648199,3,16,66
12.959850,77.648199,3,17,73
12.959850,77.648199,3,18,82
12.959850,77.648199,3,19,85
12.959850,77.648199,3,20,71
12.959850,77.648199,3,20,78
12.959850,77.648199,3,22,52
12.959850,77.648199,3,22,56
12.959850,77.648199,3,3,11
12.959850,77.648199,3,3,14
12.959850,77.648199,3,4,12
12.959850,77.648199,3,4,12
12.959850,77.648199,3,6,51
12.959850,77.648199,4,1,11
12.959850,77.648199,4,12,75
12.959850,77.648199,4,13,62
12.959850,77.648199,4,18,91
12.959850,77.648199,4,18,97
12.959850,77.648199,4,2,18
12.959850,77.648199,4,2,18
12.959850,77.648199,4,20,81
12.959850,77.648199,4,21,70
12.959850,77.648199,4,21,72
12.959850,77.648199,4,22,64
12.959850,77.648199,4,3,14
12.959850,77.648199,4,6,67
12.959850,77.648199,5,0,17
12.959850,77.648199,5,1,15
12.959850,77.648199,5,10,77
12.959850,77.648199,5,10,79
12.959850,77.648199,5,11,67
12.959850,77.648199,5,13,45
12.959850,77.648199,5,16,57
12.959850,77.648199,5,16,58
12.959850,77.648199,5,17,61
12.959850,77.648199,5,17,69
12.959850,77.648199,5,18,79
12.959850,77.648199,5,20,65
12.959850,77.648199,5,3,19
12.959850,77.648199,5,5,39
12.959850,77.648199,6,0,21
12.959850,77.648199,6,11,45
12.959850,77.648199,6,13,23
12.959850,77.648199,6,16,31
12.959850,77.648199,6,20,42
12.959850,77.648199,6,5,11
12.959850,77.648199,6,9,45
12.975536,77.750798,0,10,58
12.975536,77.750798,0,10,59
12.975536,77.750798,0,14,23
12.975536,77.750798,0,18,59
12.975536,77.750798,0,19,53
12.975536,77.750798,0,21,34
12.975536,77.750798,0,22,29
12.975536,77.750798,0,6,20
12.975536,77.750798,0,6,27
12.975536,77.750798,0,6,29
12.975536,77.750798,0,8,38
12.975536,77.750798,0,9,41
12.975536,77.750798,1,1,19
12.975536,77.750798,1,1,13
12.975536,77.750798,1,10,67
12.975536,77.750798,1,15,30
12.975536,77.750798,1,15,33
12.975536,77.750798,1,16,44
12.975536,77.750798,1,17,55
12.975536,77.750798,1,2,15
12.975536,77.750798,1,2,17
12.975536,77.750798,1,21,47
12.975536,77.750798,1,6,18
12.975536,77.750798,1,7,35
12.975536,77.750798,2,10,74
12.975536,77.750798,2,14,46
12.975536,77.750798,2,15,41
12.975536,77.750798,2,22,40
12.975536,77.750798,2,22,40
12.975536,77.750798,2,3,44
12.975536,77.750798,2,4,15
12.975536,77.750798,2,4,11
12.975536,77.750798,2,5,41
12.975536,77.750798,2,8,57
12.975536,77.750798,2,9,62
12.975536,77.750798,3,0,49
12.975536,77.750798,3,1,18
12.975536,77.750798,3,10,81
12.975536,77.750798,3,13,55
12.975536,77.750798,3,16,64
12.975536,77.750798,3,17,77
12.975536,77.750798,3,17,78
12.975536,77.750798,3,19,85
12.975536,77.750798,3,19,86
12.975536,77.750798,3,19,89
12.975536,77.750798,3,2,15
12.975536,77.750798,3,3,48
12.975536,77.750798,3,3,49
12.975536,77.750798,3,6,50
12.975536,77.750798,3,8,69
12.975536,77.750798,4,0,62
12.975536,77.750798,4,1,19
12.975536,77.750798,4,10,95
12.975536,77.750798,4,11,89
12.975536,77.750798,4,13,60
12.975536,77.750798,4,14,60
12.975536,77.750798,4,15,67
12.975536,77.750798,4,19,91
12.975536,77.750798,4,2,61
12.975536,77.750798,4,21,75
12.975536,77.750798,4,5,58
12.975536,77.750798,4,5,61
12.975536,77.750798,4,7,71
12.975536,77.750798,5,1,12
12.975536,77.750798,5,10,71
12.975536,77.750798,5,12,51
12.975536,77.750798,5,17,69
12.975536,77.750798,5,18,72
12.975536,77.750798,5,2,11
12.975536,77.750798,5,22,47
12.975536,77.750798,5,3,16
12.975536,77.750798,5,3,37
12.975536,77.750798,6,10,56
12.975536,77.750798,6,11,46
12.975536,77.750798,6,11,47
12.975536,77.750798,6,12,34
12.975536,77.750798,6,13,20
12.975536,77.750798,6,17,42
12.975536,77.750798,6,18,52
12.975536,77.750798,6,18,54
12.975536,77.750798,6,19,59
12.975536,77.750798,6,2,19
12.975536,77.750798,6,20,49
12.975536,77.750798,6,22,26
12.975536,77.750798,6,3,15
12.975536,77.750798,6,4,20
12.975536,77.750798,6,9,46
12.992084,77.716010,1,22,33
12.992084,77.716010,1,8,66
12.992084,77.716010,1,9,55
12.992084,77.716010,1,10,60
12.992084,77.716010,6,20,46
12.992084,77.716010,0,13,34
12.992084,77.716010,6,12,40
12.992084,77.716010,3,3,15
12.992084,77.716010,3,0,12
12.992084,77.716010,6,18,58
12.992084,77.716010,0,5,19
12.992084,77.716010,0,1,15
12.992084,77.716010,2,9,66
12.992084,77.716010,5,1,12
12.992084,77.716010,0,1,17
12.992084,77.716010,0,15,26
12.992084,77.716010,3,18,84
12.992084,77.716010,3,10,87
12.992084,77.716010,3,15,51
12.992084,77.716010,3,1,10
12.992084,77.716010,0,21,26
12.992084,77.716010,4,2,6
12.992084,77.716010,4,8,52
12.992084,77.716010,4,10,54
12.992084,77.716010,4,13,33
12.992084,77.716010,4,16,66
12.982980,77.762073,0,20,40
12.982980,77.762073,6,8,45
12.982980,77.762073,4,1,13
12.982980,77.762073,3,1,18
12.982980,77.762073,3,16,48
12.982980,77.762073,5,3,12
12.982980,77.762073,1,4,19
12.982980,77.762073,3,13,57
12.982980,77.762073,4,4,14
12.982980,77.762073,5,2,11
12.982980,77.762073,5,5,22
12.982980,77.762073,5,22,49
12.982980,77.762073,1,13,37
12.982980,77.762073,5,0,22
12.982980,77.762073,2,0,16
12.982980,77.762073,2,2,15
12.982980,77.762073,2,4,19
12.982980,77.762073,2,6,25
12.982980,77.762073,2,8,35
12.982980,77.762073,2,10,45
12.982980,77.762073,2,12,55
12.982980,77.762073,2,18,65
12.982980,77.762073,2,22,35
12.987498,77.736413,0,19,57
12.987498,77.736413,1,15,39
12.987498,77.736413,4,7,68
12.987498,77.736413,1,0,15
12.987498,77.736413,4,1,19
12.987498,77.736413,5,2,14
12.987498,77.736413,4,21,72
12.987498,77.736413,4,16,73
12.987498,77.736413,2,21,57
12.987498,77.736413,2,0,11
12.983764,77.752515,2,19,75
12.983764,77.752515,6,22,21
12.983764,77.752515,6,18,52
12.983764,77.752515,5,14,46
12.983764,77.752515,6,18,57
12.983764,77.752515,6,0,12
12.983764,77.752515,2,2,11
12.983764,77.752515,1,10,66
12.983764,77.752515,6,0,15
12.983764,77.752515,2,6,45
12.983764,77.752515,2,21,59
12.983764,77.752515,6,15,21
12.983764,77.752515,2,9,67
12.983764,77.752515,6,1,15
12.983764,77.752515,2,10,70
12.983764,77.752515,3,3,16
12.983764,77.752515,5,20,64
12.994246,77.700268,1,12,47
12.994246,77.700268,6,0,18
12.994246,77.700268,5,0,22
12.994246,77.700268,3,3,12
12.994246,77.700268,2,3,18
12.994246,77.700268,3,10,89
12.994246,77.700268,0,6,23
12.994246,77.700268,5,6,46
12.994246,77.700268,3,3,18
12.994246,77.700268,2,1,17
12.983318,77.767135,5,7,28
12.983318,77.767135,0,6,26
12.983318,77.767135,4,14,62
12.983318,77.767135,4,8,79
12.983318,77.767135,3,10,87
12.983318,77.767135,3,7,56
12.983318,77.767135,4,9,81
12.983318,77.767135,2,18,77
12.983318,77.767135,4,20,81
12.983318,77.767135,6,1,13
12.983318,77.767135,2,10,79
12.983318,77.767135,5,12,56
12.983318,77.767135,4,20,80
12.983318,77.767135,1,10,65
12.983318,77.767135,6,6,29
12.983318,77.767135,3,20,78
12.983318,77.767135,2,5,22
12.983318,77.767135,1,12,47
12.983318,77.767135,3,21,64
12.983318,77.767135,3,20,73
12.983318,77.767135,0,1,16
12.983318,77.767135,2,8,50
12.983318,77.767135,0,15,25
12.983318,77.767135,4,17,80
12.983318,77.767135,4,15,66
12.983318,77.767135,6,11,49
12.983318,77.767135,1,10,62
12.983318,77.767135,6,2,14
12.983318,77.767135,4,22,68
12.983318,77.767135,2,8,59
12.983318,77.767135,0,16,30
12.983318,77.767135,3,0,19
12.983318,77.767135,6,6,21
12.983318,77.767135,0,18,59
12.983318,77.767135,2,7,48
12.983318,77.767135,4,12,76
12.983318,77.767135,5,14,42
12.983318,77.767135,1,15,35
12.983318,77.767135,5,12,55
12.983318,77.767135,6,17,47
12.983318,77.767135,5,0,22
12.983318,77.767135,6,4,18
12.983318,77.767135,6,17,43
12.983318,77.767135,4,4,5
12.983318,77.767135,1,5,24
12.983318,77.767135,5,16,53
12.983318,77.767135,0,20,43
12.983318,77.767135,4,15,62
12.983318,77.767135,3,18,89
12.983318,77.767135,3,8,63
12.983318,77.767135,5,21,54
12.983318,77.767135,5,4,23
12.983318,77.767135,4,7,72
12.983318,77.767135,6,2,13
12.983318,77.767135,6,16,36
12.983318,77.767135,0,19,52
12.983318,77.767135,2,6,35
12.983318,77.767135,2,8,52
12.983318,77.767135,5,11,62
12.983318,77.767135,2,18,76
12.983318,77.767135,2,13,41
12.983318,77.767135,2,17,68
12.983318,77.767135,3,3,18
12.983318,77.767135,1,20,53
12.983318,77.767135,0,12,31
12.983318,77.767135,5,1,17
12.983318,77.767135,0,6,29
12.983318,77.767135,5,14,43
12.983318,77.767135,4,22,67
12.983318,77.767135,1,8,49
12.983318,77.767135,6,2,19
12.983318,77.767135,3,2,15
12.983318,77.767135,1,9,57
12.983318,77.767135,0,9,43
12.983318,77.767135,6,21,30
12.983318,77.767135,3,10,85
12.983318,77.767135,0,7,25
12.983318,77.767135,6,20,45
12.983318,77.767135,0,3,15
12.983318,77.767135,1,21,41
12.983318,77.767135,4,21,78
12.983318,77.767135,3,5,29
12.983318,77.767135,6,9,44
12.983318,77.767135,5,6,49
12.983318,77.767135,5,20,63
12.983318,77.767135,2,1,14
12.983318,77.767135,4,0,22
12.983318,77.767135,0,6,21
12.983318,77.767135,2,6,42
12.997265,77.670333,0,15,23
12.997265,77.670333,2,17,68
12.997265,77.670333,5,19,72
12.997265,77.670333,1,20,54
12.997265,77.670333,0,18,52
12.997265,77.670333,3,16,69
12.997265,77.670333,0,22,28
12.997265,77.670333,5,6,32
12.997265,77.670333,1,17,53
12.997265,77.670333,6,22,27
12.997265,77.670333,2,9,65
12.997265,77.670333,5,15,40
12.997265,77.670333,1,7,36
12.997265,77.670333,6,4,22
12.997265,77.670333,3,0,16
12.997265,77.670333,5,0,17
12.997265,77.670333,0,14,23
12.997265,77.670333,4,7,73
12.997265,77.670333,1,15,37
12.997265,77.670333,4,14,64
12.997265,77.670333,3,1,20
12.997265,77.670333,6,0,23
12.997265,77.670333,2,20,68
12.997265,77.670333,3,20,75
12.997265,77.670333,5,16,57
12.997265,77.670333,6,10,59
12.997265,77.670333,3,5,29
12.997265,77.670333,5,2,12
12.997265,77.670333,1,3,13
12.997265,77.670333,1,21,49
12.997265,77.670333,2,10,76
12.997265,77.670333,3,2,11
12.997265,77.670333,4,3,18
12.997265,77.670333,0,7,26
12.997265,77.670333,3,10,84
12.997265,77.670333,1,19,61
12.997265,77.670333,4,21,71
12.997265,77.670333,4,20,85
12.997265,77.670333,1,12,47
12.997265,77.670333,6,7,29
12.997265,77.670333,0,1,19
12.997265,77.670333,1,3,12
12.997265,77.670333,2,21,53
12.997265,77.670333,2,22,40
12.997265,77.670333,2,2,13
12.997265,77.670333,5,13,46
12.997265,77.670333,2,14,44
12.997265,77.670333,2,7,47
12.997265,77.670333,6,9,40
12.997265,77.670333,3,15,50
12.997265,77.670333,3,10,85
12.997265,77.670333,4,11,89
12.997265,77.670333,1,22,35
12.997265,77.670333,0,6,21
12.997265,77.670333,3,20,70
12.997265,77.670333,5,7,48
12.997265,77.670333,5,8,58
12.997265,77.670333,1,2,14
12.997265,77.670333,6,7,29
12.997265,77.670333,1,20,53
12.997265,77.670333,2,0,22
12.997265,77.670333,0,17,48
12.997265,77.670333,4,14,60
12.997265,77.670333,3,9,73
12.997265,77.670333,5,3,14
12.997265,77.670333,3,9,77
12.997265,77.670333,0,20,43
12.997265,77.670333,5,5,20
12.997265,77.670333,5,18,70
12.997265,77.670333,0,1,22
12.997265,77.670333,2,17,65
12.997265,77.670333,2,2,14
12.997265,77.670333,0,16,37
12.997265,77.670333,3,15,58
12.997265,77.670333,5,14,41
12.997265,77.670333,6,1,19
12.997265,77.670333,5,21,52
12.997265,77.670333,3,21,69
12.997265,77.670333,4,16,77
12.997265,77.670333,4,12,71
12.997265,77.670333,1,1,13
12.997265,77.670333,3,19,82
12.997265,77.670333,1,1,19
12.997265,77.670333,0,0,13
12.997265,77.670333,0,5,17
12.997265,77.670333,3,1,14
12.997265,77.670333,1,5,24
12.995495,77.758004,3,18,84
12.995495,77.758004,3,16,62
12.995495,77.758004,5,13,42
12.995495,77.758004,1,10,62
12.995495,77.758004,2,21,53
12.995495,77.758004,5,17,63
12.995495,77.758004,0,9,41
12.995495,77.758004,6,10,54
12.995495,77.758004,6,2,14
12.995495,77.758004,3,16,61
12.995495,77.758004,0,7,31
12.995495,77.758004,6,5,24
12.995495,77.758004,3,12,67
12.995495,77.758004,4,15,68
12.995495,77.758004,5,2,11
12.995495,77.758004,4,20,85
12.995495,77.758004,3,12,63
12.995495,77.758004,2,16,56
12.995495,77.758004,4,22,68
12.995495,77.758004,1,10,63
12.995495,77.758004,0,4,23
12.995495,77.758004,0,12,31
12.995495,77.758004,6,19,57
12.995495,77.758004,1,12,41
12.995495,77.758004,5,22,43
12.995495,77.758004,2,3,10
12.995495,77.758004,1,12,45
12.995495,77.758004,6,14,25
12.995495,77.758004,5,15,46
12.995495,77.758004,6,11,46
12.995495,77.758004,1,2,15
12.995495,77.758004,3,10,80
12.995495,77.758004,6,13,22
12.995495,77.758004,5,15,42
12.995495,77.758004,5,13,47
12.995495,77.758004,6,13,26
12.995495,77.758004,1,5,17
12.995495,77.758004,1,1,12
12.995495,77.758004,1,7,43
12.995495,77.758004,1,13,33
12.995495,77.758004,4,5,36
12.995495,77.758004,5,0,20
12.995495,77.758004,6,18,59
12.995495,77.758004,2,19,75
12.995495,77.758004,1,3,16
12.995495,77.758004,3,9,76
12.995495,77.758004,0,6,21
12.995495,77.758004,6,1,19
12.995495,77.758004,0,4,24
12.995495,77.758004,0,9,49
12.995495,77.758004,0,8,32
12.995495,77.758004,2,12,50
12.995495,77.758004,4,10,99
12.995495,77.758004,4,4,13
12.995495,77.758004,0,16,30
12.995495,77.758004,4,9,85
12.995495,77.758004,3,0,10
12.995495,77.758004,0,22,21
12.995495,77.758004,3,1,14
12.995495,77.758004,2,17,60
12.995495,77.758004,4,7,47
12.995495,77.758004,5,0,16
12.995495,77.758004,0,4,23
12.995495,77.758004,3,11,75
12.995495,77.758004,3,21,67
12.995495,77.758004,3,20,70
12.995495,77.758004,2,20,68
12.995495,77.758004,2,21,57
12.995495,77.758004,2,10,70
12.995495,77.758004,2,16,54
12.995495,77.758004,2,8,57
12.995495,77.758004,0,21,30
12.995495,77.758004,0,19,57
12.995495,77.758004,5,6,36
12.995495,77.758004,4,10,98
12.995495,77.758004,6,7,25
12.995495,77.758004,4,3,20
12.995495,77.758004,4,4,26
12.995495,77.758004,6,16,35
12.995495,77.758004,4,8,70
12.995495,77.758004,6,19,56
12.995495,77.758004,5,4,17
12.995495,77.758004,5,16,55
12.995495,77.758004,2,10,77
12.995495,77.758004,5,21,55
12.995495,77.758004,2,20,60
12.995495,77.758004,0,0,13
12.995495,77.758004,3,11,74
12.995495,77.758004,0,5,15
12.995495,77.758004,6,11,42
12.995495,77.758004,5,13,42
12.995495,77.758004,4,21,78
12.995495,77.758004,2,16,50
12.995495,77.758004,5,8,50
12.995495,77.758004,3,16,63
12.995495,77.758004,3,3,18
12.995495,77.758004,4,9,83
12.995495,77.758004,3,22,57
13.003062,77.757115,3,7,55
13.003062,77.757115,0,13,26
13.003062,77.757115,3,17,71
13.003062,77.757115,3,13,58
13.003062,77.757115,2,22,49
13.003062,77.757115,4,7,55
13.003062,77.757115,0,11,41
13.003062,77.757115,5,5,27
13.003062,77.757115,6,14,21
13.003062,77.757115,2,10,77
13.003062,77.757115,5,4,17
13.003062,77.757115,1,20,51
13.003062,77.757115,5,13,42
13.003062,77.757115,0,10,50
13.003062,77.757115,4,14,69
13.003062,77.757115,4,12,77
13.003062,77.757115,4,4,11
13.003062,77.757115,1,8,43
13.003062,77.757115,0,17,44
13.003062,77.757115,4,16,70
13.003062,77.757115,2,13,42
13.003062,77.757115,5,21,59
13.003062,77.757115,2,9,63
13.003062,77.757115,4,4,11
13.003062,77.757115,2,15,42
13.003062,77.757115,2,0,11
13.003062,77.757115,1,16,42
13.003062,77.757115,2,7,53
13.003062,77.757115,4,17,86
13.003062,77.757115,0,2,14
13.003062,77.757115,0,0,12
13.003062,77.757115,0,17,43
13.003062,77.757115,3,0,14
13.003062,77.757115,4,3,18
13.003062,77.757115,6,15,26
13.003062,77.757115,4,2,14
13.003062,77.757115,4,0,28
13.003062,77.757115,3,20,71
13.003062,77.757115,4,1,25
13.003062,77.757115,3,11,73
13.003062,77.757115,3,8,56
13.003062,77.757115,0,19,56
13.003062,77.757115,3,14,57
13.003062,77.757115,3,20,77
13.003062,77.757115,4,17,82
13.003062,77.757115,3,3,19
13.003062,77.757115,0,18,50
13.003062,77.757115,4,14,69
13.003062,77.757115,0,2,16
13.003062,77.757115,0,11,46
13.003062,77.757115,2,13,45
13.003062,77.757115,3,2,15
13.003062,77.757115,2,5,36
13.003062,77.757115,1,20,58
13.003062,77.757115,1,19,66
13.003062,77.757115,1,8,41
13.003062,77.757115,4,0,27
13.003062,77.757115,3,21,69
13.003062,77.757115,1,10,65
13.003062,77.757115,4,16,73
13.003062,77.757115,4,21,72
13.003062,77.757115,4,8,71
13.003062,77.757115,2,14,45
13.003062,77.757115,2,8,58
13.003062,77.757115,4,19,94
13.003062,77.757115,4,12,79
13.003062,77.757115,3,21,64
13.003062,77.757115,2,8,54
13.003062,77.757115,6,20,41
13.003062,77.757115,4,3,13
13.003062,77.757115,2,16,53
13.003062,77.757115,3,12,65
13.003062,77.757115,4,22,67
13.003062,77.757115,6,9,45
13.003062,77.757115,2,12,50
13.003062,77.757115,2,11,62
13.003062,77.757115,0,13,28
13.003062,77.757115,0,21,34
13.003062,77.757115,4,15,67
13.003062,77.757115,1,11,56
13.003062,77.757115,2,13,40
13.003062,77.757115,4,19,99
13.003062,77.757115,6,16,32
13.003062,77.757115,6,5,17
13.003062,77.757115,6,9,44
13.003062,77.757115,2,12,55
13.003062,77.757115,2,19,70
13.003062,77.757115,5,9,65
13.003062,77.757115,6,2,11
13.003062,77.757115,1,1,20
13.003062,77.757115,3,19,80
13.003062,77.757115,3,13,53
13.003062,77.757115,3,4,21
13.003062,77.757115,3,12,66
13.003062,77.757115,1,2,16
13.003062,77.757115,5,17,62
13.003062,77.757115,1,0,22
13.003062,77.757115,0,9,44
13.003062,77.757115,3,12,68
13.003062,77.757115,0,1,20
13.003062,77.757115,3,1,21
12.995234,77.696482,4,8,77
12.995234,77.696482,3,7,62
12.995234,77.696482,3,5,24
